# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Tue Apr  3 06:03:27 2018
#
# COLUMN pl_hostname:    Host Name
# COLUMN pl_discmethod:  Discovery Method
# COLUMN pl_pnum:        Number of Planets in System
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [AU])
# COLUMN st_dist:        Distance [pc]
# COLUMN st_teff:        Effective Temperature [K]
# COLUMN st_mass:        Stellar Mass [Solar mass]
#
loc_rowid,pl_hostname,pl_discmethod,pl_pnum,pl_orbper,pl_orbsmax,st_dist,st_teff,st_mass
3241,Kepler-872,Transit,1,2.57885507,,1114.00,5902.00,1.05
3242,Kepler-873,Transit,1,20.55338440,,1397.00,6163.00,1.18
3243,Kepler-874,Transit,1,40.06867270,,1072.00,6020.00,1.09
3244,Kepler-875,Transit,1,27.50737990,,1244.00,5958.00,1.06
3245,Kepler-876,Transit,1,5.14438011,,735.00,5060.00,0.81
3246,Kepler-877,Transit,1,18.45847097,,572.00,5261.00,0.85
3247,Kepler-878,Transit,1,25.94220330,,567.00,5044.00,0.81
3248,Kepler-879,Transit,1,33.38559380,,772.00,5792.00,1.02
3249,Kepler-880,Transit,1,7.71468975,,673.00,6761.00,1.46
3250,Kepler-881,Transit,1,4.44448017,,1364.00,5961.00,1.06
3251,Kepler-882,Transit,1,3.98953967,,525.00,5476.00,0.90
3252,Kepler-883,Transit,1,12.98495573,,549.00,6116.00,1.06
3253,Kepler-884,Transit,1,5.69919514,,420.00,5715.00,1.00
3254,Kepler-885,Transit,1,18.11472949,,632.00,6187.00,1.21
3255,Kepler-886,Transit,1,6.24146367,,857.00,6098.00,1.10
3256,Kepler-887,Transit,2,20.42228798,,831.00,6194.00,1.19
3257,Kepler-887,Transit,2,7.63846023,,831.00,6194.00,1.19
3258,Kepler-888,Transit,1,70.69790610,,413.00,5875.00,0.97
3259,Kepler-889,Transit,1,3.74443900,,513.00,5961.00,1.14
3260,Kepler-890,Transit,1,52.75875577,,1387.00,5954.00,1.09
3261,Kepler-891,Transit,1,53.44945593,,1372.00,5887.00,1.06
3262,Kepler-892,Transit,1,13.75210720,,640.00,4747.00,0.75
3263,Kepler-893,Transit,1,6.33855761,,1216.00,5820.00,1.00
3264,Kepler-894,Transit,1,9.80322400,,1090.00,5603.00,0.87
3265,Kepler-895,Transit,1,2.80624233,,516.00,4315.00,0.65
3266,Kepler-896,Transit,1,144.54739600,,896.00,5262.00,0.84
3267,Kepler-897,Transit,1,8.04726420,,1147.00,5839.00,1.03
3268,Kepler-898,Transit,1,5.87061910,,479.00,4223.00,0.65
3269,Kepler-899,Transit,1,19.17891293,,1038.00,5595.00,0.93
3270,Kepler-9,Transit,3,19.24000000,0.140000,650.00,5777.00,1.07
3271,Kepler-9,Transit,3,38.91000000,0.225000,650.00,5777.00,1.07
3272,Kepler-9,Transit,3,1.59285100,0.027300,650.00,5777.00,1.07
3273,Kepler-900,Transit,1,6.99130860,,505.00,4836.00,0.78
3274,Kepler-901,Transit,1,3.51749439,,241.00,4184.00,0.59
3275,Kepler-902,Transit,1,40.10995470,,904.00,5647.00,0.95
3276,Kepler-903,Transit,2,10.35077210,,829.00,5682.00,0.98
3277,Kepler-903,Transit,2,62.92285570,,829.00,5682.00,0.98
3278,Kepler-904,Transit,1,3.02166863,,1151.00,6160.00,1.16
3279,Kepler-905,Transit,1,5.08274652,,521.00,5461.00,0.95
3280,Kepler-906,Transit,1,41.69799760,,758.00,6035.00,1.06
3281,Kepler-907,Transit,1,15.86621821,,352.00,6106.00,1.08
3282,Kepler-908,Transit,1,1.34059747,,250.00,5973.00,1.11
3283,Kepler-909,Transit,1,13.93290318,,318.00,6154.00,1.17
3284,Kepler-91,Transit,1,6.24658000,0.073100,1030.00,4550.00,1.31
3285,Kepler-910,Transit,1,2.36436901,,402.00,6230.00,1.26
3286,Kepler-911,Transit,1,20.31050100,,567.00,6112.00,1.34
3287,Kepler-912,Transit,1,2.53475627,,1265.00,5998.00,1.07
3288,Kepler-913,Transit,1,10.29672521,,597.00,4687.00,0.63
3289,Kepler-914,Transit,1,4.40966548,,678.00,5877.00,1.10
3290,Kepler-915,Transit,1,4.59489604,,806.00,6173.00,1.21
3291,Kepler-916,Transit,1,32.29687980,,769.00,5248.00,0.85
3292,Kepler-917,Transit,1,2.97041437,,1027.00,5418.00,0.80
3293,Kepler-918,Transit,1,4.85386933,,1245.00,6028.00,1.11
3294,Kepler-919,Transit,1,11.04603384,,1219.00,6113.00,1.15
3295,Kepler-92,Transit,3,13.74900000,,,5883.00,1.21
3296,Kepler-92,Transit,3,26.72300000,,,5883.00,1.21
3297,Kepler-92,Transit,3,49.35680000,,,5883.00,1.21
3298,Kepler-920,Transit,2,6.53192704,,926.00,5403.00,0.89
3299,Kepler-920,Transit,2,100.82741130,,926.00,5403.00,0.89
3300,Kepler-921,Transit,1,51.30063400,,847.00,5663.00,0.93
3301,Kepler-922,Transit,1,0.93846683,,558.00,5671.00,0.95
3302,Kepler-923,Transit,1,6.93366476,,966.00,5988.00,1.11
3303,Kepler-924,Transit,1,61.03701170,,995.00,6167.00,1.14
3304,Kepler-925,Transit,1,33.86785310,,623.00,4673.00,0.77
3305,Kepler-926,Transit,1,52.06886010,,771.00,5806.00,1.01
3306,Kepler-927,Transit,1,9.11499030,,879.00,5743.00,0.99
3307,Kepler-928,Transit,1,3.93246130,,532.00,4700.00,0.73
3308,Kepler-929,Transit,1,0.92103214,,820.00,5869.00,1.01
3309,Kepler-93,Transit,2,4.72673978,0.053000,,5669.00,0.91
3310,Kepler-93,Radial Velocity,2,1460.00000000,,,5669.00,0.91
3311,Kepler-930,Transit,1,71.45177750,,905.00,6335.00,1.25
3312,Kepler-931,Transit,1,8.03755877,,490.00,5241.00,0.86
3313,Kepler-932,Transit,1,1.92143740,,478.00,5331.00,0.87
3314,Kepler-933,Transit,1,14.20443009,,922.00,5346.00,0.87
3315,Kepler-934,Transit,1,55.67383090,,603.00,5001.00,0.81
3316,Kepler-935,Transit,1,4.88083852,,482.00,4830.00,0.78
3317,Kepler-936,Transit,1,10.56134221,,687.00,5482.00,0.92
3318,Kepler-937,Transit,2,67.66882700,,1482.00,6095.00,1.15
3319,Kepler-937,Transit,2,153.34336400,,1482.00,6095.00,1.15
3320,Kepler-938,Transit,1,52.62984170,,861.00,5533.00,0.92
3321,Kepler-939,Transit,1,14.87829600,,1029.00,5471.00,0.88
3322,Kepler-94,Transit,2,2.50806000,,,4781.00,0.81
3323,Kepler-94,Radial Velocity,2,820.30000000,,,4781.00,0.81
3324,Kepler-940,Transit,1,59.62252570,,1317.00,5769.00,0.97
3325,Kepler-941,Transit,1,17.42395198,,1105.00,5539.00,0.89
3326,Kepler-942,Transit,1,44.96417488,,218.00,4861.00,0.81
3327,Kepler-943,Transit,1,49.77014380,,1239.00,5612.00,0.93
3328,Kepler-944,Transit,1,43.31677370,,1035.00,5409.00,0.86
3329,Kepler-945,Transit,1,31.00338140,,1543.00,5718.00,0.97
3330,Kepler-946,Transit,1,11.79162572,,918.00,5665.00,0.94
3331,Kepler-947,Transit,1,26.96443170,,1188.00,5508.00,0.90
3332,Kepler-948,Transit,1,7.76846622,,884.00,5679.00,0.96
3333,Kepler-949,Transit,1,8.68930730,,572.00,5403.00,0.89
3334,Kepler-95,Transit,1,11.52310000,,,5699.00,1.08
3335,Kepler-950,Transit,1,98.71804060,,1489.00,5857.00,1.02
3336,Kepler-951,Transit,1,71.52530845,,408.00,4834.00,0.77
3337,Kepler-952,Transit,1,130.35469190,,1167.00,5730.00,1.00
3338,Kepler-953,Transit,2,88.40655258,,240.00,5416.00,0.95
3339,Kepler-953,Transit,2,9.10967112,,240.00,5416.00,0.95
3340,Kepler-954,Transit,1,16.78176602,,224.00,4990.00,0.82
3341,Kepler-955,Transit,1,14.53244172,,637.00,5350.00,0.89
3342,Kepler-956,Transit,1,5.24867263,,631.00,6040.00,1.10
3343,Kepler-957,Transit,1,5.90741354,,749.00,4963.00,0.81
3344,Kepler-958,Transit,1,9.76788050,,467.00,5421.00,0.91
3345,Kepler-959,Transit,1,14.80074836,,1003.00,7005.00,1.60
3346,Kepler-96,Transit,1,16.23850000,,,5690.00,1.00
3347,Kepler-960,Transit,1,3.12686223,,298.00,4755.00,0.77
3348,Kepler-961,Transit,1,16.87727414,,607.00,5582.00,0.96
3349,Kepler-962,Transit,1,12.05707239,,439.00,5478.00,0.93
3350,Kepler-963,Transit,1,9.97683705,,786.00,5461.00,0.91
3351,Kepler-964,Transit,1,13.52251060,,478.00,5427.00,0.93
3352,Kepler-965,Transit,1,134.25272980,,618.00,5886.00,1.05
3353,Kepler-966,Transit,1,99.74762200,,773.00,5840.00,1.02
3354,Kepler-967,Transit,2,13.22713379,,499.00,5178.00,0.84
3355,Kepler-967,Transit,2,198.71125020,,499.00,5178.00,0.84
3356,Kepler-968,Transit,2,3.69298373,,312.00,4598.00,0.76
3357,Kepler-968,Transit,2,5.70940492,,312.00,4598.00,0.76
3358,Kepler-969,Transit,2,34.17317140,,411.00,5214.00,0.92
3359,Kepler-969,Transit,2,1.68293460,,411.00,5214.00,0.92
3360,Kepler-97,Transit,2,2.58664000,,,5779.00,0.94
3361,Kepler-97,Radial Velocity,2,789.00000000,,,5779.00,0.94
3362,Kepler-970,Transit,1,16.73652231,,350.00,4511.00,0.70
3363,Kepler-971,Transit,1,9.59070716,,345.00,5431.00,0.88
3364,Kepler-972,Transit,1,7.03932553,,1304.00,6146.00,1.15
3365,Kepler-973,Transit,1,49.60773310,,297.00,5213.00,0.86
3366,Kepler-974,Transit,1,4.19449651,,121.00,3687.00,0.52
3367,Kepler-975,Transit,1,1.97034246,,404.00,4897.00,0.80
3368,Kepler-976,Transit,1,105.95641480,,1020.00,5232.00,0.87
3369,Kepler-977,Transit,1,26.85328322,,664.00,5315.00,0.87
3370,Kepler-978,Transit,1,49.62215090,,624.00,6002.00,1.07
3371,Kepler-979,Transit,1,8.08801350,,606.00,5310.00,0.87
3372,Kepler-98,Transit,1,1.54168000,,,5539.00,0.99
3373,Kepler-980,Transit,1,11.55102504,,804.00,5935.00,1.05
3374,Kepler-981,Transit,1,4.46975774,,913.00,5718.00,0.98
3375,Kepler-982,Transit,1,15.77382210,,702.00,6139.00,1.16
3376,Kepler-983,Transit,1,60.08550820,,655.00,6052.00,1.13
3377,Kepler-984,Transit,1,43.03422720,,461.00,5610.00,0.96
3378,Kepler-985,Transit,1,116.33190100,,741.00,5434.00,0.91
3379,Kepler-986,Transit,1,56.43499380,,563.00,5642.00,0.96
3380,Kepler-987,Transit,1,105.30331480,,936.00,5637.00,0.97
3381,Kepler-988,Transit,1,17.76080053,,248.00,4005.00,0.55
3382,Kepler-989,Transit,1,7.96431535,,484.00,5074.00,0.82
3383,Kepler-99,Transit,1,4.60358000,,,4782.00,0.79
3384,Kepler-990,Transit,2,9.91723428,,933.00,5948.00,1.05
3385,Kepler-990,Transit,2,0.53835431,,933.00,5948.00,1.05
3386,Kepler-991,Transit,1,82.53425190,,370.00,4392.00,0.64
3387,Kepler-992,Transit,1,20.16034462,,268.00,4944.00,0.80
3388,Kepler-993,Transit,1,22.08557563,,298.00,3843.00,0.57
3389,Kepler-994,Transit,1,1.15116651,,170.00,3934.00,0.56
3390,Kepler-995,Transit,1,28.26731672,,659.00,5206.00,0.83
3391,Kepler-996,Transit,1,3.77059058,,1098.00,6014.00,1.09
3392,Kepler-997,Transit,1,2.70730672,,470.00,6150.00,1.22
3393,Kepler-998,Transit,1,5.65377733,,996.00,6058.00,1.12
3394,Kepler-999,Transit,1,5.99185702,,568.00,6237.00,1.29
3395,LHS 1140,Transit,1,24.73712000,0.087500,12.47,3131.00,0.15
3396,LkCa 15,Imaging,2,,14.700000,,,
3397,LkCa 15,Imaging,2,,18.600000,,,
3398,Lupus-TR-3,Transit,1,3.91405000,0.046400,2000.00,5000.00,0.87
3399,MASCARA-1,Transit,1,2.14878000,0.043000,188.70,7554.00,1.72
3400,MOA-2007-BLG-192L,Microlensing,1,,0.620000,1000.00,,0.06
3401,MOA-2007-BLG-400L,Microlensing,1,,0.720000,5800.00,,0.30
3402,MOA-2008-BLG-310L,Microlensing,1,,1.610000,7700.00,,0.21
3403,MOA-2008-BLG-379L,Microlensing,1,,3.300000,3300.00,,0.56
3404,MOA-2009-BLG-266L,Microlensing,1,2774.00000000,3.200000,3040.00,,0.56
3405,MOA-2009-BLG-319L,Microlensing,1,,2.400000,6100.00,,0.38
3406,MOA-2009-BLG-387L,Microlensing,1,1982.00000000,1.820000,5690.00,,0.19
3407,MOA-2010-BLG-073L,Microlensing,1,,1.210000,2800.00,,0.16
3408,MOA-2010-BLG-328L,Microlensing,1,,0.920000,810.00,,0.11
3409,MOA-2010-BLG-353L,Microlensing,1,,1.720000,6430.00,,0.18
3410,MOA-2010-BLG-477L,Microlensing,1,,2.000000,2300.00,5950.00,0.67
3411,MOA-2011-BLG-028L,Microlensing,1,,4.140000,7380.00,,0.75
3412,MOA-2011-BLG-262L,Microlensing,1,,0.840000,7000.00,,0.12
3413,MOA-2011-BLG-293L,Microlensing,1,,1.100000,7720.00,,0.86
3414,MOA-2011-BLG-322L,Microlensing,1,,4.300000,7560.00,,0.39
3415,MOA-2012-BLG-006L,Microlensing,1,,10.200000,5300.00,,0.49
3416,MOA-2012-BLG-505L,Microlensing,1,,0.900000,7210.00,,0.10
3417,MOA-2013-BLG-605L,Microlensing,1,,0.940000,,,0.03
3418,MOA-2016-BLG-227L,Microlensing,1,,1.670000,6500.00,,0.29
3419,MOA-bin-1L,Microlensing,1,,8.300000,5100.00,,0.75
3420,MXB 1658-298,Eclipse Timing Variations,1,760.00000000,1.613000,,,1.98
3421,NGC 2682 Sand 364,Radial Velocity,1,121.71000000,,,4284.00,1.35
3422,NGC 2682 Sand 978,Radial Velocity,1,511.21000000,,628.93,4200.00,1.37
3423,NGC 2682 YBP 1194,Radial Velocity,1,6.95900000,,,5780.00,1.01
3424,NGC 2682 YBP 1514,Radial Velocity,1,5.11800000,,,5725.00,0.96
3425,NGC 2682 YBP 401,Radial Velocity,1,4.08700000,,,6165.00,1.14
3426,NGC 4349 127,Radial Velocity,1,677.80000000,2.380000,2200.00,,3.90
3427,NGTS-1,Transit,1,2.64729800,0.032600,224.00,3916.00,0.62
3428,NN Ser,Eclipse Timing Variations,2,5573.55000000,5.350000,500.00,57000.00,0.54
3429,NN Ser,Eclipse Timing Variations,2,2883.50000000,3.430000,500.00,57000.00,0.54
3430,NY Vir,Eclipse Timing Variations,1,2985.70000000,,,,
3431,OGLE-2003-BLG-235L,Microlensing,1,,4.300000,5800.00,,0.63
3432,OGLE-2005-BLG-071L,Microlensing,1,,3.600000,3200.00,,0.46
3433,OGLE-2005-BLG-169L,Microlensing,1,,3.500000,4100.00,,0.69
3434,OGLE-2005-BLG-390L,Microlensing,1,3285.00000000,2.600000,6600.00,,0.22
3435,OGLE-2006-BLG-109L,Microlensing,2,1788.50000000,2.300000,1510.00,,0.51
3436,OGLE-2006-BLG-109L,Microlensing,2,4927.50000000,4.500000,1510.00,,0.51
3437,OGLE-2007-BLG-349L A,Microlensing,1,2557.00000000,2.590000,2760.00,,0.41
3438,OGLE-2007-BLG-368L,Microlensing,1,,3.300000,5900.00,,0.64
3439,OGLE-2008-BLG-092L,Microlensing,1,,18.000000,8100.00,,0.71
3440,OGLE-2008-BLG-355L,Microlensing,1,,1.700000,6800.00,,0.37
3441,OGLE-2011-BLG-0251L,Microlensing,1,,2.720000,2570.00,,0.26
3442,OGLE-2011-BLG-0265L,Microlensing,1,,1.890000,4380.00,,0.21
3443,OGLE-2012-BLG-0026L,Microlensing,2,,4.000000,4019.00,,1.06
3444,OGLE-2012-BLG-0026L,Microlensing,2,,4.800000,4019.00,,1.06
3445,OGLE-2012-BLG-0358L,Microlensing,1,,0.870000,1760.00,,0.02
3446,OGLE-2012-BLG-0406L,Microlensing,1,,3.450000,4970.00,,0.44
3447,OGLE-2012-BLG-0563L,Microlensing,1,,0.900000,1300.00,,0.34
3448,OGLE-2012-BLG-0724L,Microlensing,1,,1.600000,6700.00,,0.29
3449,OGLE-2012-BLG-0950L,Microlensing,1,,2.700000,3000.00,,0.56
3450,OGLE-2013-BLG-0102L,Microlensing,1,,0.800000,3040.00,,0.10
3451,OGLE-2013-BLG-0132L,Microlensing,1,,3.600000,3900.00,,0.54
3452,OGLE-2013-BLG-0341L B,Microlensing,1,,0.883000,1161.00,,0.15
3453,OGLE-2013-BLG-1721L,Microlensing,1,,2.600000,6300.00,,0.46
3454,OGLE-2014-BLG-0124L,Microlensing,1,,3.110000,4100.00,,0.71
3455,OGLE-2014-BLG-0676L,Microlensing,1,,4.400000,2220.00,,0.62
3456,OGLE-2014-BLG-1760L,Microlensing,1,,1.750000,6860.00,,0.51
3457,OGLE-2015-BLG-0051L,Microlensing,1,,0.730000,8200.00,,0.10
3458,OGLE-2015-BLG-0954L,Microlensing,1,,1.200000,600.00,,0.33
3459,OGLE-2015-BLG-0966L,Microlensing,1,,2.100000,2500.00,,0.38
3460,OGLE-2016-BLG-0263L,Microlensing,1,,5.400000,6500.00,,0.13
3461,OGLE-2016-BLG-0613L AB,Microlensing,1,,6.400000,3410.00,,0.72
3462,OGLE-2016-BLG-1190L,Microlensing,1,1224.00000000,2.170000,6770.00,,0.88
3463,OGLE-2016-BLG-1195L,Microlensing,1,,1.160000,3910.00,,0.08
3464,OGLE-2017-BLG-0173L,Microlensing,1,,3.913000,4705.00,,0.40
3465,OGLE-TR-056,Transit,1,1.21191890,0.023830,,6050.00,1.23
3466,OGLE-TR-10,Transit,1,3.10127800,0.043400,,5950.00,1.14
3467,OGLE-TR-111,Transit,1,4.01444630,0.047300,,5040.00,0.85
3468,OGLE-TR-113,Transit,1,1.43247520,0.022890,600.00,4790.00,0.78
3469,OGLE-TR-132,Transit,1,1.68986800,0.030350,2500.00,6210.00,1.30
3470,OGLE-TR-182,Transit,1,3.97910000,0.051000,,5924.00,1.14
3471,OGLE-TR-211,Transit,1,3.67724000,0.051000,,6325.00,1.33
3472,OGLE2-TR-L9,Transit,1,2.48553350,0.030800,,6933.00,1.52
3473,Oph 11,Imaging,1,7300000.00000000,243.000000,125.00,2375.00,0.02
3474,PH1,Transit,1,138.31700000,0.652000,1000.00,6407.00,1.53
3475,PH2,Transit,1,282.52550000,0.828000,,5629.00,0.94
3476,POTS-1,Transit,1,3.16062960,0.037340,1200.00,4400.00,0.69
3477,PSR B1257+12,Pulsar Timing,3,25.26200000,0.190000,600.00,,
3478,PSR B1257+12,Pulsar Timing,3,66.54190000,0.360000,600.00,,
3479,PSR B1257+12,Pulsar Timing,3,98.21140000,0.460000,600.00,,
3480,PSR B1620-26,Pulsar Timing,1,,23.000000,,,1.35
3481,PSR J1719-1438,Pulsar Timing,1,0.09070629,0.004400,1200.00,4500.00,1.40
3482,PSR J2322-2650,Pulsar Timing,1,0.32296400,0.010200,230.00,,1.40
3483,Pr0201,Radial Velocity,1,4.42640000,,,6174.00,1.23
3484,Pr0211,Radial Velocity,2,2.14610000,0.031760,,5300.00,0.94
3485,Pr0211,Radial Velocity,2,4850.00000000,5.500000,,5300.00,0.94
3486,Proxima Cen,Radial Velocity,1,11.18600000,0.048500,1.29,3050.00,0.12
3487,Qatar-1,Transit,1,1.42002420,0.023320,,5013.00,0.84
3488,Qatar-2,Transit,1,1.33711647,0.021530,,4645.00,0.74
3489,Qatar-3,Transit,1,2.50792040,0.037830,,6007.00,1.15
3490,Qatar-4,Transit,1,1.80535640,0.028030,,5215.00,0.90
3491,Qatar-5,Transit,1,2.87923190,0.041270,,5747.00,1.13
3492,ROXs 12,Imaging,1,,210.000000,120.00,3850.00,0.87
3493,ROXs 42 B,Imaging,1,,157.000000,135.00,,1.00
3494,RR Cae,Eclipse Timing Variations,1,4343.50000000,5.300000,,,0.44
3495,Ross 128,Radial Velocity,1,9.86580000,0.049600,3.38,3192.00,0.17
3496,Ross 458,Imaging,1,,1168.000000,11.43,,
3497,SR 12 AB,Imaging,1,,,,,
3498,SWEEPS-11,Transit,1,1.79600000,0.030000,8500.00,,1.10
3499,SWEEPS-4,Transit,1,4.20000000,0.055000,8500.00,,1.24
3500,TAP 26,Radial Velocity,1,10.79000000,0.096800,147.00,4620.00,1.04
3501,TCP J05074264+2447555,Microlensing,1,,0.500000,380.00,,0.25
3502,TRAPPIST-1,Transit,7,1.51087081,0.011110,12.10,2559.00,0.08
3503,TRAPPIST-1,Transit,7,2.42182330,0.015210,12.10,2559.00,0.08
3504,TRAPPIST-1,Transit,7,4.04961000,0.021440,12.10,2559.00,0.08
3505,TRAPPIST-1,Transit,7,6.09961500,0.028170,12.10,2559.00,0.08
3506,TRAPPIST-1,Transit,7,9.20669000,0.037100,12.10,2559.00,0.08
3507,TRAPPIST-1,Transit,7,12.35294000,0.045100,12.10,2559.00,0.08
3508,TRAPPIST-1,Transit,7,18.76700000,,12.10,2559.00,0.08
3509,TYC 1422-614-1,Radial Velocity,2,198.40000000,0.690000,759.00,4806.00,1.15
3510,TYC 1422-614-1,Radial Velocity,2,559.30000000,1.370000,759.00,4806.00,1.15
3511,TYC 3318-01333-1,Radial Velocity,1,562.00000000,1.414000,555.32,4776.00,1.19
3512,TYC 3667-1280-1,Radial Velocity,1,26.46800000,0.210000,481.00,5130.00,1.87
3513,TYC 4282-00605-1,Radial Velocity,1,101.54000000,0.422000,700.00,4300.00,0.97
3514,TrES-1,Transit,1,3.03006500,0.039250,150.00,5230.00,0.88
3515,TrES-2,Transit,1,2.47061317,0.036700,213.00,5850.00,0.98
3516,TrES-3,Transit,1,1.30618581,0.022820,228.00,5650.00,0.93
3517,TrES-4,Transit,1,3.55392771,0.051600,492.00,6295.00,1.45
3518,TrES-5,Transit,1,1.48224686,0.024590,360.00,5171.00,0.90
3519,UKIRT-2017-BLG-001L,Microlensing,1,,4.180000,6300.00,,0.81
3520,USco CTIO 108,Imaging,1,,670.000000,,2700.00,0.06
3521,UZ For,Eclipse Timing Variations,2,5840.00000000,5.900000,,,0.70
3522,UZ For,Eclipse Timing Variations,2,1916.25000000,2.800000,,,0.70
3523,V0391 Peg,Pulsation Timing Variations,1,1170.00000000,1.700000,1400.00,29300.00,0.50
3524,V830 Tau,Radial Velocity,1,4.92700000,0.057000,150.00,4250.00,1.00
3525,VHS J125601.92-125723.9,Imaging,1,,102.000000,12.70,2620.00,0.07
3526,WASP-1,Transit,1,2.51994540,0.038890,408.00,,1.24
3527,WASP-10,Transit,1,3.09276160,0.037810,90.00,4675.00,0.75
3528,WASP-100,Transit,1,2.84937500,0.045700,,6900.00,1.57
3529,WASP-101,Transit,1,3.58572200,0.050600,,6400.00,1.34
3530,WASP-103,Transit,1,0.92554200,0.019850,470.00,6110.00,1.22
3531,WASP-104,Transit,1,1.75541370,0.029180,143.00,5475.00,1.08
3532,WASP-105,Transit,1,7.87288000,0.075000,,5070.00,0.89
3533,WASP-106,Transit,1,9.28971500,0.091700,283.00,6055.00,1.19
3534,WASP-107,Transit,1,5.72149000,0.055000,,4430.00,0.69
3535,WASP-11,Transit,1,3.72247470,0.043500,121.70,4980.00,0.83
3536,WASP-113,Transit,1,4.54216875,0.058850,360.00,5890.00,1.32
3537,WASP-114,Transit,1,1.54877430,0.028510,460.00,5940.00,1.29
3538,WASP-117,Transit,1,10.02165000,0.094590,,6038.00,1.13
3539,WASP-118,Transit,1,4.04604350,0.054530,,6410.00,1.32
3540,WASP-119,Transit,1,2.49979000,0.036300,333.00,5650.00,1.02
3541,WASP-12,Transit,1,1.09142030,0.023400,,6360.00,1.43
3542,WASP-120,Transit,1,3.61127060,0.051400,437.00,6450.00,1.39
3543,WASP-121,Transit,1,1.27492550,0.025440,270.00,6459.00,1.35
3544,WASP-123,Transit,1,2.97764120,0.042630,214.00,5740.00,1.17
3545,WASP-124,Transit,1,3.37265000,0.044900,433.00,6050.00,1.07
3546,WASP-126,Transit,1,3.28880000,0.044900,234.00,5800.00,1.12
3547,WASP-127,Transit,1,4.17806200,0.052000,102.00,5620.00,1.08
3548,WASP-129,Transit,1,5.74814500,0.062800,246.00,5900.00,1.00
3549,WASP-13,Transit,1,4.35301100,0.053620,155.00,5826.00,1.09
3550,WASP-130,Transit,1,11.55098000,0.101200,180.00,5625.00,1.04
3551,WASP-131,Transit,1,5.32202300,0.060700,250.00,6030.00,1.06
3552,WASP-132,Transit,1,7.13352100,0.067000,120.00,4775.00,0.80
3553,WASP-133,Transit,1,2.17642300,0.034500,547.00,5700.00,1.16
3554,WASP-135,Transit,1,1.40137940,0.024300,300.00,5675.00,0.98
3555,WASP-136,Transit,1,5.21535700,0.066100,164.00,6260.00,1.41
3556,WASP-138,Transit,1,3.63443300,0.049400,308.00,6272.00,1.22
3557,WASP-139,Transit,1,5.92426200,0.062000,230.00,5310.00,0.92
3558,WASP-14,Transit,1,2.24375200,0.036000,160.00,6475.00,1.21
3559,WASP-140,Transit,1,2.23598350,0.032300,180.00,5260.00,0.90
3560,WASP-141,Transit,1,3.31065100,0.046900,570.00,5900.00,1.25
3561,WASP-142,Transit,1,2.05286800,0.034700,840.00,6010.00,1.33
3562,WASP-15,Transit,1,3.75206560,0.049900,,6300.00,1.18
3563,WASP-151,Transit,1,4.53347100,0.055000,,5871.00,1.08
3564,WASP-153,Transit,1,3.33260900,0.048000,430.00,5914.00,1.34
3565,WASP-156,Transit,1,3.83616900,0.045300,140.00,4910.00,0.84
3566,WASP-157,Transit,1,3.95162050,0.052900,,5838.00,1.26
3567,WASP-16,Transit,1,3.11860090,0.042100,,5700.00,1.02
3568,WASP-167,Transit,1,2.02195960,0.036500,381.00,7000.00,1.59
3569,WASP-17,Transit,1,3.73543800,0.051500,400.00,6650.00,1.31
3570,WASP-18,Transit,1,0.94145299,0.020260,105.49,6400.00,1.28
3571,WASP-19,Transit,1,0.78883899,0.016340,250.00,5568.00,0.90
3572,WASP-2,Transit,1,2.15222600,0.031380,166.00,5200.00,0.89
3573,WASP-20,Transit,1,4.89962840,0.060000,210.00,5940.00,1.20
3574,WASP-21,Transit,1,4.32248200,0.052000,242.00,5800.00,0.89
3575,WASP-22,Transit,1,3.53273064,0.048900,300.00,6153.00,1.25
3576,WASP-23,Transit,1,2.94442560,0.037600,,5150.00,0.78
3577,WASP-24,Transit,1,2.34121242,0.036510,,6075.00,1.18
3578,WASP-25,Transit,1,3.76482500,0.047300,,5703.00,1.00
3579,WASP-26,Transit,1,2.75660040,0.039850,250.00,5939.00,1.11
3580,WASP-28,Transit,1,3.40883000,0.044690,410.00,6150.00,1.02
3581,WASP-29,Transit,1,3.92272700,0.045700,70.00,4800.00,0.82
3582,WASP-3,Transit,1,1.84683550,0.031500,220.00,6400.00,1.23
3583,WASP-31,Transit,1,3.40590960,0.046590,360.00,6302.00,1.16
3584,WASP-32,Transit,1,2.71865900,0.039400,,6100.00,1.10
3585,WASP-33,Transit,1,1.21986690,0.025550,116.14,7430.00,1.50
3586,WASP-34,Transit,1,4.31767820,0.052400,120.00,5700.00,1.01
3587,WASP-35,Transit,1,3.16157500,0.043170,,5990.00,1.07
3588,WASP-36,Transit,1,1.53736596,0.026770,450.00,5959.00,1.08
3589,WASP-37,Transit,1,3.57746900,0.044600,343.00,5800.00,0.93
3590,WASP-38,Transit,1,6.87181500,0.075220,110.00,6150.00,1.20
3591,WASP-39,Transit,1,4.05525900,0.048600,230.00,5400.00,0.93
3592,WASP-4,Transit,1,1.33823251,,300.00,5436.00,0.89
3593,WASP-41,Transit,2,3.05240400,0.040000,180.00,5545.00,0.93
3594,WASP-41,Radial Velocity,2,421.00000000,1.070000,180.00,5545.00,0.93
